...1,unit_id_depth,latin_name,project,survey,date,site_id,site_habitat,site_latitude,site_longitude,site_substrate,site_depth,transect_id,transect_latitude,transect_longitude,transect_substrate,experimental_unit,unit_id,unit_size,unit_area_2D,unit_area_3D,unit_depth_corrected,total_count,avg_biomass,sd,se,unit_depth,density,biomass_density,loc.cat,round_depth,station,Station,bottom.depth.m,measurement.time,depth.m,conductivity.ms.cm,temp.deg.c,pressure.dbar,par.umol.m.s,fluorometry.chlorophyll,dissolved.o2.ml.l,salinity.psu
32898,2023-05-13_burke hvidsen_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke hvidsen,NA,51.9517062,-127.74103,bedrock,NA,burke hvidsen_2,51.9517062,-127.74103,bedrock,transects,2023-05-13_burke hvidsen_2,30m x 2m,60,NA,5,8,1794.85941557708,2586.39919030177,914.430203158889,6.042778,0.133333333333333,0.299143235929513,fjord,5,SHORE21,SHORE21,18.3874876742933,2023-05-13T15:05:34Z,4.95982320197695,28.9697774315184,11.4126263240741,5,293.610579366667,1.01113770754975,5.61979845244949,24.8885162224256
32916,2023-05-13_burke hvidsen_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke hvidsen,NA,51.9517062,-127.74103,bedrock,NA,burke hvidsen_3,51.9517062,-127.74103,bedrock,transects,2023-05-13_burke hvidsen_3,30m x 2m,60,NA,0,9,381.718115897382,342.249022278012,114.083007426004,1.113647,0.15,0.063619685982897,fjord,1,SHORE21,SHORE21,18.3874876742933,2023-05-13T15:05:30Z,0.899627730545748,27.5261754992891,13.3081089222222,1,931.67156912,0.577581473531892,7.09467110989915,22.3503276747624
32934,2023-05-13_burke sagen_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke sagen,NA,51.9258389,-127.88845,bedrock,NA,burke sagen_1,51.9258389,-127.88845,bedrock,transects,2023-05-13_burke sagen_1,30m x 2m,60,NA,10,2,1798.36004123473,1656.59742298124,1171.39127148619,13.406148,0.0333333333333333,0.299726673539121,fjord,10,SHORE9,SHORE10,14.8637870338454,2023-05-13T09:35:39Z,9.93356094583582,32.609381424019404,8.04950183333333,10,77.9388186166667,1.21158268385934,4.66567815761754,31.107627726634
32952,2023-05-13_burke sagen_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke sagen,NA,51.9258389,-127.88845,bedrock,NA,burke sagen_2,51.9258389,-127.88845,bedrock,transects,2023-05-13_burke sagen_2,30m x 2m,60,NA,5,1,1377.82966576409,0,0,8.406148,0.0166666666666667,0.229638277627349,fjord,5,SHORE9,SHORE10,14.8637870338454,2023-05-13T09:35:34Z,4.98319686825756,32.2375541375481,8.9970009,5,247.493548366667,1.63014783792267,5.37560605625406,29.9039043317621
32970,2023-05-13_burke sagen_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke sagen,NA,51.9258389,-127.88845,bedrock,NA,burke sagen_3,51.9258389,-127.88845,bedrock,transects,2023-05-13_burke sagen_3,30m x 2m,60,NA,0,1,778.252791919149,0,0,3.19812,0.0166666666666667,0.129708798653191,fjord,1,SHORE9,SHORE10,14.8637870338454,2023-05-13T09:35:31Z,1.03169643607171,30.7300775416991,9.86574596888889,1,237.16091788,0.463541455841233,6.04069327001759,27.6888128598437
32988,2023-05-14_kwakshua0006_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakshua0006,NA,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_1,51.65284214,-128.1204474,"mud,cobble",transects,2023-05-14_kwakshua0006_1,30m x 2m,60,NA,10,1,1.4110868645645,0,0,11.214373,0.0166666666666667,2.3518114409408e-4,outer,10,SHORE12,SHORE12,11.8806674473006,2023-05-14T15:26:25Z,9.93371130799884,33.438884329267196,9.39460101851852,10,43.1342670166667,15.6908935205103,9.53957596554427,30.7934634263497
33006,2023-05-14_kwakshua0006_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakshua0006,NA,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_2,51.65284214,-128.1204474,"mud,cobble",transects,2023-05-14_kwakshua0006_2,30m x 2m,60,NA,5,3,25.9688600433807,39.4458902172385,22.7740953353471,6.214373,0.05,0.00432814334056345,outer,5,SHORE12,SHORE12,11.8806674473006,2023-05-14T15:26:20Z,4.99053866235087,34.7734732610195,12.6335112333333,5,355.8633685,1.48637594512645,9.82958651355035,29.4480088476933
33024,2023-05-14_kwakshua0006_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakshua0006,NA,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_3,51.65284214,-128.1204474,"mud,cobble",transects,2023-05-14_kwakshua0006_3,30m x 2m,60,NA,0,6,50.3439594633796,41.8876084115241,17.1005445256245,1.214373,0.1,0.00839065991056327,outer,1,SHORE12,SHORE12,11.8806674473006,2023-05-14T15:26:15Z,1.05592136795452,33.7120898964209,14.40518996,1,216.0924225,0.661701291250979,9.00289842390378,27.1671523260956
33042,2023-05-14_kwakshua146_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakshua146,NA,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_1,51.65812538,-128.1127092,"sand,shellhash",transects,2023-05-14_kwakshua146_1,30m x 2m,60,NA,10,1,157.061071080912,0,0,11.431199,0.0166666666666667,0.0261768451801519,outer,10,SHORE11,SHORE11,9.97563823147005,2023-05-14T14:58:42Z,9.95912138203153,33.2567188773135,9.00665211111111,10,43.6924647,21.9662926933741,8.95327676002112,30.9422017550093
33060,2023-05-14_kwakshua146_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakshua146,NA,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_2,51.65812538,-128.1127092,"sand,shellhash",transects,2023-05-14_kwakshua146_2,30m x 2m,60,NA,5,1,24.9057598587856,0,0,6.284274,0.0166666666666667,0.00415095997646427,outer,5,SHORE11,SHORE11,9.97563823147005,2023-05-14T14:58:37Z,4.92234795598481,34.6721301490545,12.7820330722222,5,336.541101333333,1.39691898562107,9.29807800042924,29.237427967238
33078,2023-05-14_kwakshua146_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakshua146,NA,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_3,51.65812538,-128.1127092,"sand,shellhash",transects,2023-05-14_kwakshua146_3,30m x 2m,60,NA,0,1,44.0935068118539,0,0,1.284274,0.0166666666666667,0.00734891780197565,outer,1,SHORE11,SHORE11,9.97563823147005,2023-05-14T14:58:34Z,0.904453091001459,31.5603336547349,13.9015047194444,1,70.484515425,0.773362143729296,9.54144004368771,25.6180615439896
33096,2023-05-14_kwakshua154_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakshua154,NA,51.64854188,-128.094151,"sand,boulder",NA,kwakshua154_1,51.64854188,-128.094151,"sand,boulder",transects,2023-05-14_kwakshua154_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE13,SHORE13,9.90281651901105,2023-05-14T14:25:00Z,9.9839821207173,33.1444828277778,8.84595964444445,10,37.6300648,22.8549480027532,8.55275363036616,30.9663450977211
33114,2023-05-14_kwakshua154_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakshua154,NA,51.64854188,-128.094151,"sand,boulder",NA,kwakshua154_2,51.64854188,-128.094151,"sand,boulder",transects,2023-05-14_kwakshua154_2,30m x 2m,60,NA,5,2,57.7813543358531,19.3575396081347,13.6878475239992,6.431199,0.0333333333333333,0.00963022572264219,outer,5,SHORE13,SHORE13,9.90281651901105,2023-05-14T14:24:55Z,4.94944225955119,34.3823092951882,11.5044843377778,5,417.29407026,1.45156570543149,9.78100438639628,29.974139335857
33132,2023-05-14_kwakshua154_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakshua154,NA,51.64854188,-128.094151,"sand,boulder",NA,kwakshua154_3,51.64854188,-128.094151,"sand,boulder",transects,2023-05-14_kwakshua154_3,30m x 2m,60,NA,0,1,24.9057598587856,0,0,1.431199,0.0166666666666667,0.00415095997646427,outer,1,SHORE13,SHORE13,9.90281651901105,2023-05-14T14:24:52Z,1.04583408798273,32.5098150042884,13.9069014888889,1,363.89129655,0.438746972541107,9.63410408838584,26.4379275185788
33150,2023-05-14_kwakume5038_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakume5038,NA,51.70870511,-127.8873169,bedrock,NA,kwakume5038_1,51.70870511,-127.8873169,bedrock,transects,2023-05-14_kwakume5038_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE19,SHORE19,18.0565295465457,2023-05-14T12:32:28Z,9.96096670563681,32.948032353581,8.93718188666666,10,27.32218158,11.3141784845434,8.60061094791762,30.6839002824573
33168,2023-05-14_kwakume5038_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakume5038,NA,51.70870511,-127.8873169,bedrock,NA,kwakume5038_2,51.70870511,-127.8873169,bedrock,transects,2023-05-14_kwakume5038_2,30m x 2m,60,NA,5,0,0,0,0,NA,0,0,outer,5,SHORE19,SHORE19,18.0565295465457,2023-05-14T12:32:24Z,4.99242470174387,33.3898589885808,10.4313603888889,5,108.17784226,1.60055603635909,9.58732988015473,29.8753060032417
33186,2023-05-14_kwakume5038_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakume5038,NA,51.70870511,-127.8873169,bedrock,NA,kwakume5038_3,51.70870511,-127.8873169,bedrock,transects,2023-05-14_kwakume5038_3,30m x 2m,60,NA,0,1,1.4110868645645,0,0,2.259734,0.0166666666666667,2.3518114409408e-4,outer,1,SHORE19,SHORE19,18.0565295465457,2023-05-14T12:32:21Z,0.962169182287551,33.5023297032633,13.2435202155556,1,74.79067538,0.458653058563192,10.084566143388,27.8177503722619
33204,2023-05-14_kwakume5041_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakume5041,NA,51.70860511,-127.8769169,"sand,shellhash",NA,kwakume5041_1,51.70860511,-127.8769169,"sand,shellhash",transects,2023-05-14_kwakume5041_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE17,SHORE17,13.5720252196622,2023-05-14T11:31:11Z,9.90856368048289,33.1823231645997,9.16168567777778,10,45.17433498,10.3044866855785,8.6314388372978,30.731389338344002
33222,2023-05-14_kwakume5041_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakume5041,NA,51.70860511,-127.8769169,"sand,shellhash",NA,kwakume5041_2,51.70860511,-127.8769169,"sand,shellhash",transects,2023-05-14_kwakume5041_2,30m x 2m,60,NA,5,1,1.4110868645645,0,0,8.213897,0.0166666666666667,2.3518114409408e-4,outer,5,SHORE17,SHORE17,13.5720252196622,2023-05-14T11:31:06Z,5.02743112438443,34.8034163563134,12.4506749240741,5,345.566529016667,1.53146536894701,9.77091263662976,29.6192781668048
33240,2023-05-14_kwakume5041_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakume5041,NA,51.70860511,-127.8769169,"sand,shellhash",NA,kwakume5041_3,51.70860511,-127.8769169,"sand,shellhash",transects,2023-05-14_kwakume5041_3,30m x 2m,60,NA,0,4,58.7419128027634,73.031573893516,36.515786946758,3.213897,0.0666666666666667,0.00979031880046057,outer,1,SHORE17,SHORE17,13.5720252196622,2023-05-14T11:31:02Z,0.976049221248399,34.2540047939649,13.4992904111111,1,1000.00424935,0.451638820498247,9.88620875974994,28.3093200011356
33258,2023-05-14_kwakume5050_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakume5050,NA,51.70320511,-127.8827169,"boulder,cobble",NA,kwakume5050_1,51.70320511,-127.8827169,"boulder,cobble",transects,2023-05-14_kwakume5050_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE18,SHORE18,13.6041479086803,2023-05-14T11:58:54Z,9.92002831598257,32.9922823257518,8.82523004,10,43.49517774,4.57549452994037,7.28279361978489,30.826607049987
33276,2023-05-14_kwakume5050_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakume5050,NA,51.70320511,-127.8827169,"boulder,cobble",NA,kwakume5050_2,51.70320511,-127.8827169,"boulder,cobble",transects,2023-05-14_kwakume5050_2,30m x 2m,60,NA,5,0,0,0,0,NA,0,0,outer,5,SHORE18,SHORE18,13.6041479086803,2023-05-14T11:58:50Z,4.95063772414289,34.4317390727107,11.9855067977778,5,368.75644148,1.72592800200411,9.71750865807948,29.6345899085633
33294,2023-05-14_kwakume5050_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakume5050,NA,51.70320511,-127.8827169,"boulder,cobble",NA,kwakume5050_3,51.70320511,-127.8827169,"boulder,cobble",transects,2023-05-14_kwakume5050_3,30m x 2m,60,NA,0,7,22.2781961058964,11.4790424633637,4.33867023531582,2.912013,0.116666666666667,0.00371303268431607,outer,1,SHORE18,SHORE18,13.6041479086803,2023-05-14T11:58:46Z,0.956388822284758,34.1094145605191,13.4017272555556,1,228.9948794,0.492888806586759,9.81580556538635,28.248953608427
33420,2023-05-15_rivers hay stacks_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-15,rivers hay stacks,NA,51.5396992,-127.5598,bedrock,NA,rivers hay stacks_1,51.5396992,-127.5598,bedrock,transects,2023-05-15_rivers hay stacks_1,30m x 2m,60,NA,10,7,2442.4804580651,1577.02978221323,596.061230554079,12.062485,0.116666666666667,0.407080076344183,fjord,10,SHORE23,SHORE23,21.3913310589586,2023-05-15T14:25:22Z,9.9562194551869,31.8123016625102,7.77816753703704,10,47.1478852666667,1.9021366768274801,6.18747009080307,30.5026967054202
33438,2023-05-15_rivers hay stacks_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-15,rivers hay stacks,NA,51.5396992,-127.5598,bedrock,NA,rivers hay stacks_2,51.5396992,-127.5598,bedrock,transects,2023-05-15_rivers hay stacks_2,30m x 2m,60,NA,5,23,1840.89849910043,1679.12324308841,350.121399162195,7.062485,0.383333333333333,0.306816416516739,fjord,5,SHORE23,SHORE23,21.3913310589586,2023-05-15T14:25:17Z,4.92490032289588,26.9895990039893,8.92073756666667,5,204.313319016667,3.09119740615587,6.81209241968842,24.6340500241191
33456,2023-05-15_rivers hay stacks_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-15,rivers hay stacks,NA,51.5396992,-127.5598,bedrock,NA,rivers hay stacks_3,51.5396992,-127.5598,bedrock,transects,2023-05-15_rivers hay stacks_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,fjord,1,SHORE23,SHORE23,21.3913310589586,2023-05-15T14:25:13Z,0.984579439240934,14.7921971221555,12.4219437,1,455.269363225,0.683240015669007,7.82927646142738,11.6221854801169
33474,2023-05-15_rivers nelson narrows_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-15,rivers nelson narrows,NA,51.7700497,-127.43015,boulder,NA,rivers nelson narrows_1,51.7700497,-127.43015,boulder,transects,2023-05-15_rivers nelson narrows_1,30m x 2m,60,NA,10,1,1632.15652103599,0,0,13.629807,0.0166666666666667,0.272026086839332,fjord,10,SHORE22,SHORE22,20.0802103995733,2023-05-15T11:58:22Z,9.97789197911851,31.9663204175733,7.85131685555556,10,44.44864082,0.569200281738781,5.75645239333373,30.6019622236914
33492,2023-05-15_rivers nelson narrows_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-15,rivers nelson narrows,NA,51.7700497,-127.43015,boulder,NA,rivers nelson narrows_2,51.7700497,-127.43015,boulder,transects,2023-05-15_rivers nelson narrows_2,30m x 2m,60,NA,5,10,1457.61048834797,613.826831040123,194.109087501013,8.629807,0.166666666666667,0.242935081391329,fjord,5,SHORE22,SHORE22,20.0802103995733,2023-05-15T11:58:18Z,4.92664704267512,31.7819194358528,8.02896619814815,5,68.96371545,0.599163040125387,5.81592279740517,30.2548603262093
33510,2023-05-15_rivers nelson narrows_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-15,rivers nelson narrows,NA,51.7700497,-127.43015,boulder,NA,rivers nelson narrows_3,51.7700497,-127.43015,boulder,transects,2023-05-15_rivers nelson narrows_3,30m x 2m,60,NA,0,10,1564.53777558176,1413.46855203996,446.978002546652,3.369341,0.166666666666667,0.260756295930294,fjord,1,SHORE22,SHORE22,20.0802103995733,2023-05-15T11:58:14Z,1.0435706575903,4.59029737759978,14.26012795,1,46.3515772,0.998523430110522,6.53917237973198,3.16083439913394
33528,2023-05-15_rivers rutherford point_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-15,rivers rutherford point,NA,51.65392208,-127.39126552,"sand,bedrock",NA,rivers rutherford point_1,51.65392208,-127.39126552,"sand,bedrock",transects,2023-05-15_rivers rutherford point_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,fjord,10,SHORE28,SHORE28,10.5794205291527,2023-05-15T09:59:41Z,9.93687583369467,31.8907859639716,7.87294962592593,10,31.4981362333333,1.317584957135,6.5472764892301,30.5030565761664
33546,2023-05-15_rivers rutherford point_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-15,rivers rutherford point,NA,51.65392208,-127.39126552,"sand,bedrock",NA,rivers rutherford point_2,51.65392208,-127.39126552,"sand,bedrock",transects,2023-05-15_rivers rutherford point_2,30m x 2m,60,NA,5,11,1148.64690237378,949.712636928211,286.349134122718,8.939518,0.183333333333333,0.191441150395629,fjord,5,SHORE28,SHORE28,10.5794205291527,2023-05-15T09:59:36Z,4.99474858930106,31.6742041326676,8.06338494074074,5,92.34588235,2.99514377631703,7.0666310246927,30.1117449689342
33564,2023-05-15_rivers rutherford point_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-15,rivers rutherford point,NA,51.65392208,-127.39126552,"sand,bedrock",NA,rivers rutherford point_3,51.65392208,-127.39126552,"sand,bedrock",transects,2023-05-15_rivers rutherford point_3,30m x 2m,60,NA,0,14,157.798759264616,90.1063054230054,24.0819230914926,3.939518,0.233333333333333,0.0262997932107693,fjord,1,SHORE28,SHORE28,10.5794205291527,2023-05-15T09:59:32Z,0.971503944982123,11.1352141169075,10.9701961377778,1,602.49061202,1.6600399814896,8.12854832787683,8.88684057659185
33582,2023-05-16_Pruth Bay E1_0.7,Pycnopodia helianthoides,Seastar Wasting,Seagrass inverts,2023-05-16,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay E1,51.64707199,-128.1204211,sand,transects,2023-05-16_Pruth Bay E1,30m x 2m,60,NA,0.7,6,16.5421703604928,17.7103700804978,7.23022830884559,4.664273,0.1,0.00275702839341546,outer,1,SEA15,SEA15,8.21671956156773,2023-05-16T11:47:19Z,0.985524876463566,32.0081533104972,14.5946318044444,1,229.29484748,1.73355056936641,9.43930984636703,25.5279012502551
33600,2023-05-16_Pruth Bay E2_0.32,Pycnopodia helianthoides,Seastar Wasting,Seagrass inverts,2023-05-16,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay E2,51.64662622,-128.1197998,sand,transects,2023-05-16_Pruth Bay E2,30m x 2m,60,NA,0.32,1,5.02629140572518,0,0,4.284273,0.0166666666666667,8.3771523428753e-4,outer,1,SEA15,SEA15,8.21671956156773,2023-05-16T11:47:19Z,0.985524876463566,32.0081533104972,14.5946318044444,1,229.29484748,1.73355056936641,9.43930984636703,25.5279012502551
33618,2023-05-16_Pruth Bay E3_0.4,Pycnopodia helianthoides,Seastar Wasting,Seagrass inverts,2023-05-16,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay E3,51.64655924,-128.1191054,sand,transects,2023-05-16_Pruth Bay E3,30m x 2m,60,NA,0.4,2,48.187480859319,32.9253255943408,23.2817210005334,4.364273,0.0333333333333333,0.0080312468098865,outer,1,SEA15,SEA15,8.21671956156773,2023-05-16T11:47:19Z,0.985524876463566,32.0081533104972,14.5946318044444,1,229.29484748,1.73355056936641,9.43930984636703,25.5279012502551
33636,2023-05-16_Pruth Bay I4_-0.28,Pycnopodia helianthoides,Seastar Wasting,Seagrass inverts,2023-05-16,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay I4,51.6459294,-128.1193665,sand,transects,2023-05-16_Pruth Bay I4,30m x 2m,60,NA,-0.28,0,0,0,0,NA,0,0,outer,1,SEA15,SEA15,8.21671956156773,2023-05-16T11:47:19Z,0.985524876463566,32.0081533104972,14.5946318044444,1,229.29484748,1.73355056936641,9.43930984636703,25.5279012502551
33654,2023-07-12_North 1_2.8054,Pycnopodia helianthoides,Kelp,Nereo transects,2023-07-12,Northbeach,Nereocystis kelp forest,51.6670333333333,-128.13995,boulder,NA,North 1,51.667143,-128.140326,boulder,transects,2023-07-12_North 1,30m x 2m,60,NA,2.8054,0,0,0,0,NA,0,0,outer,3,KELP09,KELP09,7.627510368,2023-07-12T14:10:43Z,2.980866853,36.01043228,11.79988313,3,114.1867506,2.290273571,8.156900675,31.30256914
33672,2023-07-12_North 2_2.9654,Pycnopodia helianthoides,Kelp,Nereo transects,2023-07-12,Northbeach,Nereocystis kelp forest,51.6670333333333,-128.13995,boulder,NA,North 2,51.667146,-128.140399,boulder,transects,2023-07-12_North 2,30m x 2m,60,NA,2.9654,0,0,0,0,NA,0,0,outer,3,KELP09,KELP09,7.627510368,2023-07-12T14:10:43Z,2.980866853,36.01043228,11.79988313,3,114.1867506,2.290273571,8.156900675,31.30256914
33690,2023-07-12_North 3_3.2854,Pycnopodia helianthoides,Kelp,Nereo transects,2023-07-12,Northbeach,Nereocystis kelp forest,51.6670333333333,-128.13995,boulder,NA,North 3,51.667268,-128.140349,boulder,transects,2023-07-12_North 3,30m x 2m,60,NA,3.2854,0,0,0,0,NA,0,0,outer,3,KELP09,KELP09,7.627510368,2023-07-12T14:10:43Z,2.980866853,36.01043228,11.79988313,3,114.1867506,2.290273571,8.156900675,31.30256914
33708,2023-07-12_Second 1_3.2272,Pycnopodia helianthoides,Kelp,Nereo transects,2023-07-12,Second,Nereocystis kelp forest,51.649467,-128.155367,"sand,bedrock",NA,Second 1,51.649421,-128.155057,bedrock,transects,2023-07-12_Second 1,30m x 2m,60,NA,3.2272,0,0,0,0,NA,0,0,outer,3,KELP08,KELP08,10.56395261,2023-07-12T10:18:42Z,2.993773939,36.20694051,12.08668033,3,238.1332447,2.64065162,8.138800449,31.25096408
33726,2023-07-12_Second 2_3.2472,Pycnopodia helianthoides,Kelp,Nereo transects,2023-07-12,Second,Nereocystis kelp forest,51.649467,-128.155367,"sand,bedrock",NA,Second 2,51.64943,-128.15517,sand,transects,2023-07-12_Second 2,30m x 2m,60,NA,3.2472,0,0,0,0,NA,0,0,outer,3,KELP08,KELP08,10.56395261,2023-07-12T10:18:42Z,2.993773939,36.20694051,12.08668033,3,238.1332447,2.64065162,8.138800449,31.25096408
33744,2023-07-12_Second 3_2.9472,Pycnopodia helianthoides,Kelp,Nereo transects,2023-07-12,Second,Nereocystis kelp forest,51.649467,-128.155367,"sand,bedrock",NA,Second 3,51.649264,-128.155246,boulder,transects,2023-07-12_Second 3,30m x 2m,60,NA,2.9472,0,0,0,0,NA,0,0,outer,3,KELP08,KELP08,10.56395261,2023-07-12T10:18:42Z,2.993773939,36.20694051,12.08668033,3,238.1332447,2.64065162,8.138800449,31.25096408
33816,2023-07-14_Triquetta 1_3.857,Pycnopodia helianthoides,Kelp,Nereo transects,2023-07-14,Triquetta,Nereocystis kelp forest,51.79739004,-128.23840018,cobble,NA,Triquetta 1,51.797498,-128.238573,cobble,transects,2023-07-14_Triquetta 1,30m x 2m,60,NA,3.857,0,0,0,0,NA,0,0,outer,4,KELP11,KELP11,6.89227065639962,2023-07-14T10:02:39Z,3.86679417074978,36.4962999358685,12.6448170172839,4,112.644246211111,2.1579197966016,8.43016520395624,31.0628471017795
33834,2023-07-14_Triquetta 2_3.597,Pycnopodia helianthoides,Kelp,Nereo transects,2023-07-14,Triquetta,Nereocystis kelp forest,51.79739004,-128.23840018,cobble,NA,Triquetta 2,51.797419,-128.23861,cobble,transects,2023-07-14_Triquetta 2,30m x 2m,60,NA,3.597,0,0,0,0,NA,0,0,outer,4,KELP11,KELP11,6.89227065639962,2023-07-14T10:02:39Z,3.86679417074978,36.4962999358685,12.6448170172839,4,112.644246211111,2.1579197966016,8.43016520395624,31.0628471017795
33852,2023-07-14_Triquetta 3_3.3267,Pycnopodia helianthoides,Kelp,Nereo transects,2023-07-14,Triquetta,Nereocystis kelp forest,51.79739004,-128.23840018,cobble,NA,Triquetta 3,51.797367,-128.238359,cobble,transects,2023-07-14_Triquetta 3,30m x 2m,60,NA,3.3267,0,0,0,0,NA,0,0,outer,3,KELP11,KELP11,6.89227065639962,2023-07-14T10:01:00Z,2.7963713569647,36.5078834879081,12.6789251506435,2.82102460362757,196.513487563603,1.74696770568319,9.18099062342831,31.0461504208749
33924,2023-07-17_Golden 1_2.5477,Pycnopodia helianthoides,Kelp,Macro transects,2023-07-17,Golden,Macrocystis kelp forest,51.90307,-128.213,"sand,bedrock",NA,Golden 1,51.903066,-128.213045,sand,transects,2023-07-17_Golden 1,30m x 2m,60,NA,2.5477,13,13.864940383783,28.8565050399089,8.00335450400588,4.238021,0.216666666666667,0.00231082339729717,outer,3,MACRO4,MACRO4,6.32198444451427,2023-07-17T10:19:05Z,3.0430707540069,37.2051839832892,13.4122688666667,3,227.2681001,1.94741431939014,7.69473708904813,31.0987850415579
33942,2023-07-17_Golden 2_3.1477,Pycnopodia helianthoides,Kelp,Macro transects,2023-07-17,Golden,Macrocystis kelp forest,51.90307,-128.213,"sand,bedrock",NA,Golden 2,51.903126,-128.212971,bedrock,transects,2023-07-17_Golden 2,30m x 2m,60,NA,3.1477,5,0.658160933127125,0.457163416058062,0.204449695026369,4.838021,0.0833333333333333,1.0969348885452e-4,outer,3,MACRO4,MACRO4,6.32198444451427,2023-07-17T10:19:05Z,3.0430707540069,37.2051839832892,13.4122688666667,3,227.2681001,1.94741431939014,7.69473708904813,31.0987850415579
33960,2023-07-17_Golden 3_3.4077,Pycnopodia helianthoides,Kelp,Macro transects,2023-07-17,Golden,Macrocystis kelp forest,51.90307,-128.213,"sand,bedrock",NA,Golden 3,51.902928,-128.212875,bedrock,transects,2023-07-17_Golden 3,30m x 2m,60,NA,3.4077,2,5.02629140572518,0,0,5.098021,0.0333333333333333,8.3771523428753e-4,outer,3,MACRO4,MACRO4,6.32198444451427,2023-07-17T10:19:05Z,3.0430707540069,37.2051839832892,13.4122688666667,3,227.2681001,1.94741431939014,7.69473708904813,31.0987850415579
33996,2023-07-18_Stryker 1_2.9552,Pycnopodia helianthoides,Kelp,Macro transects,2023-07-18,Stryker,Macrocystis kelp forest,52.0835833,-128.36455,"sand,bedrock",NA,Stryker 1,52.083624,-128.364493,boulder,transects,2023-07-18_Stryker 1,30m x 2m,60,NA,2.9552,0,0,0,0,NA,0,0,outer,3,MACRO6,MACRO6,10.2052394634754,2023-07-18T12:40:10Z,2.9833410993245,38.1100730349098,13.9844592,3,214.73432065,1.16864726404415,6.41223740627497,31.4678305676736
