unit_id_depth,latin_name,project,survey,date,site_id,site_habitat,site_latitude,site_longitude,site_substrate,site_depth,transect_id,transect_latitude,transect_longitude,transect_substrate,experimental_unit,unit_id,unit_size,unit_area_2D,unit_area_3D,unit_depth,unit_depth_corrected,total_count,avg_biomass,sd,se,density,biomass_density,loc.cat,round_depth,Station,bottom.depth.m,measurement.time,depth.m,conductivity.ms.cm,conductivity.flag,temp.deg.c,temp.flag,pressure.dbar,pressure.flag,par.umol.m.s,par.flag,fluorometry.chlorophyll,fluorometry.chlorophyll.flag,dissolved.o2.ml.l,dissolved.o2.ml.l.flag,salinity.psu,salinity.flag,ndate,nyear,nmonth,doy
2022-10-09_Manley 3_2.5472,Pycnopodia helianthoides,Seastar Wasting,Nereo transects,2022-10-09,Manley,Nereocystis kelp forest,51.80123044,-128.1999243,boulder,NA,Manley 3,51.801093,-128.199841,boulder,transects,2022-10-09_Manley 3,30m x 2m,60,NA,NA,2.5472,0,0,0,0,0,0,outer,3,KELP10,15.2293120745845,2022-10-09 14:20:37,3.01862485254012,35.7172706339146,NA,13.0549690472222,NA,3,NA,115.0378163,NA,1.54841161966419,NA,6.27111011412655,NA,30.0004932686622,NA,19274,2022,10,282
2022-10-09_mustang0007_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-10-09,mustang0007,Rocky subtidal,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",NA,mustang0007_1,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",transects,2022-10-09_mustang0007_1,30m x 2m,60,NA,NA,10,0,0,0,0,0,0,outer,10,SHORE14,20.0214228616704,2022-10-09 09:44:08,9.96707556015929,33.7033760792628,NA,10.3244909555556,NA,10,NA,13.7982755666667,NA,1.7225421438746,NA,4.37773870356379,NA,30.2730651780217,NA,19274,2022,10,282
2022-10-09_mustang0007_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-10-09,mustang0007,Rocky subtidal,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",NA,mustang0007_2,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",transects,2022-10-09_mustang0007_2,30m x 2m,60,NA,7.667562,5,3,54.4994831170671,88.8393320563458,51.2914122773578,0.05,0.00908324718617785,outer,5,SHORE14,20.0214228616704,2022-10-09 09:44:03,4.91529535810204,32.6140530789102,NA,10.8420867148148,NA,5,NA,33.0010619833333,NA,1.43952103513572,NA,5.4619293196636,NA,28.7824856429498,NA,19274,2022,10,282
2022-10-09_mustang0007_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-10-09,mustang0007,Rocky subtidal,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",NA,mustang0007_3,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",transects,2022-10-09_mustang0007_3,30m x 2m,60,NA,3.148107,0,4,25.3133043752384,30.9651920757442,15.4825960378721,0.0666666666666667,0.00421888406253973,outer,1,SHORE14,20.0214228616704,2022-10-09 09:43:59,1.01082699162746,30.8106785570138,NA,11.9673797288889,NA,1,NA,49.49619878,SVC: par_shadow_test,0.911008069256761,NA,6.55686487742456,NA,26.2296977342934,NA,19274,2022,10,282
2022-10-09_mustang314_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-10-09,mustang314,Rocky subtidal,51.79903491,-128.0591485,"boulder,bedrock",NA,mustang314_1,51.79903491,-128.0591485,"boulder,bedrock",transects,2022-10-09_mustang314_1,30m x 2m,60,NA,NA,10,0,0,0,0,0,0,outer,10,SHORE16,20.2818021504706,2022-10-09 11:40:44,9.93526012503698,33.4271369361736,NA,10.7056599648148,NA,10,NA,40.1402253,NA,1.4286123270704,NA,5.33453049103297,NA,29.686255887077,NA,19274,2022,10,282
2022-10-09_mustang314_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-10-09,mustang314,Rocky subtidal,51.79903491,-128.0591485,"boulder,bedrock",NA,mustang314_2,51.79903491,-128.0591485,"boulder,bedrock",transects,2022-10-09_mustang314_2,30m x 2m,60,NA,NA,5,0,0,0,0,0,0,outer,5,SHORE16,20.2818021504706,2022-10-09 11:40:39,4.91755102794431,32.173653439325,NA,11.1553362925926,NA,5,NA,91.5324979833333,NA,1.24892143011956,NA,5.97783927204606,NA,28.1119460780963,NA,19274,2022,10,282
2022-10-09_mustang314_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-10-09,mustang314,Rocky subtidal,51.79903491,-128.0591485,"boulder,bedrock",NA,mustang314_3,51.79903491,-128.0591485,"boulder,bedrock",transects,2022-10-09_mustang314_3,30m x 2m,60,NA,NA,0,0,0,0,0,0,0,outer,1,SHORE16,20.2818021504706,2022-10-09 11:40:36,0.948709714939035,29.9652004641007,NA,11.5254758305556,NA,1,NA,128.24703995,SVC: par_shadow_test,0.644462108045986,NA,6.81368908169117,NA,25.759660738677,NA,19274,2022,10,282
2022-10-09_mustang315_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-10-09,mustang315,Rocky subtidal,51.80212005,-128.0528775,"sand,mud,shellhash",NA,mustang315_1,51.80212005,-128.0528775,"sand,mud,shellhash",transects,2022-10-09_mustang315_1,30m x 2m,60,NA,13.148107,10,1,5.02629140572518,0,0,0.0166666666666667,0.00083771523428753,outer,10,SHORE15,15.2988828621801,2022-10-09 10:26:11,9.88081658193334,33.7254425363544,NA,10.5141201092593,NA,10,NA,21.2301296166667,NA,1.01207854659339,NA,4.55726747632762,NA,30.1376865531104,NA,19274,2022,10,282
2022-10-09_mustang315_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-10-09,mustang315,Rocky subtidal,51.80212005,-128.0528775,"sand,mud,shellhash",NA,mustang315_2,51.80212005,-128.0528775,"sand,mud,shellhash",transects,2022-10-09_mustang315_2,30m x 2m,60,NA,8.148107,5,1,0.160852113903209,0,0,0.0166666666666667,2.68086856505348E-05,outer,5,SHORE15,15.2988828621801,2022-10-09 10:26:07,5.00415179495155,32.6993254569656,NA,10.8458976944444,NA,5,NA,48.8993480666667,NA,1.34655130546641,NA,5.56940102083709,NA,28.8625398496137,NA,19274,2022,10,282
2022-10-09_mustang315_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-10-09,mustang315,Rocky subtidal,51.80212005,-128.0528775,"sand,mud,shellhash",NA,mustang315_3,51.80212005,-128.0528775,"sand,mud,shellhash",transects,2022-10-09_mustang315_3,30m x 2m,60,NA,NA,0,0,0,0,0,0,0,outer,1,SHORE15,15.2988828621801,2022-10-09 10:26:03,1.00911853402688,30.1109582057068,NA,11.5483741444444,NA,1,NA,79.98250402,NA,1.24439683922604,NA,6.63673333742374,NA,25.8687395294699,NA,19274,2022,10,282
2023-05-12_mustang314_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-12,mustang314,Rocky subtidal,51.79903491,-128.0591485,"boulder,bedrock",NA,mustang314_1,51.79903491,-128.0591485,"boulder,bedrock",transects,2023-05-12_mustang314_1,30m x 2m,60,NA,NA,10,0,0,0,0,0,0,outer,10,SHORE16,24.3525855038677,2023-05-12 15:06:36,9.97801732638945,32.5907321872331,NA,8.30503946888889,NA,10,NA,12.76565516,NA,19.3281183182753,NA,7.05403813037933,NA,30.8623906235079,NA,19489,2023,5,132
2023-05-12_mustang314_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-12,mustang314,Rocky subtidal,51.79903491,-128.0591485,"boulder,bedrock",NA,mustang314_2,51.79903491,-128.0591485,"boulder,bedrock",transects,2023-05-12_mustang314_2,30m x 2m,60,NA,6.468995,5,1,5.02629140572518,0,0,0.0166666666666667,0.00083771523428753,outer,5,SHORE16,24.3525855038677,2023-05-12 15:06:32,4.89075647768004,32.4169770062072,NA,10.4531520844444,NA,5,NA,141.9877349,NA,2.40008918237788,NA,9.05819194798055,NA,28.8957126337101,NA,19489,2023,5,132
2023-05-12_mustang314_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-12,mustang314,Rocky subtidal,51.79903491,-128.0591485,"boulder,bedrock",NA,mustang314_3,51.79903491,-128.0591485,"boulder,bedrock",transects,2023-05-12_mustang314_3,30m x 2m,60,NA,NA,0,0,0,0,0,0,0,outer,1,SHORE16,24.3525855038677,2023-05-12 15:06:29,1.02540095499544,26.2055684213352,NA,12.0804405166667,NA,1,NA,301.824271825,NA,0.858963331484705,NA,10.6382244229548,NA,21.9512662203038,NA,19489,2023,5,132
2023-05-13_burke doc marker_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke doc marker,Rocky subtidal,51.9652611,-127.71152,bedrock,NA,burke doc marker_1,51.9652611,-127.71152,bedrock,transects,2023-05-13_burke doc marker_1,30m x 2m,60,NA,11.489712,10,24,1710.26263879535,2168.02986840628,442.547243725729,0.4,0.285043773132559,fjord,10,SHORE9,22.55459736,2023-05-13 13:06:47,9.914703156,32.45231791,NA,8.16212046,NA,10,NA,70.79935742,NA,0.921841525,NA,4.689910296,NA,30.84254882,NA,19490,2023,5,133
2023-05-13_burke doc marker_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke doc marker,Rocky subtidal,51.9652611,-127.71152,bedrock,NA,burke doc marker_1,51.9652611,-127.71152,bedrock,transects,2023-05-13_burke doc marker_1,30m x 2m,60,NA,11.489712,10,24,1710.26263879535,2168.02986840628,442.547243725729,0.4,0.285043773132559,fjord,10,SHORE9,22.5545973631445,2023-05-13 13:06:47,9.91470315602223,32.4523179055465,NA,8.16212046,NA,10,NA,70.79935742,NA,0.921841524676263,NA,4.68991029649865,NA,30.8425488199858,NA,19490,2023,5,133
2023-05-13_burke doc marker_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke doc marker,Rocky subtidal,51.9652611,-127.71152,bedrock,NA,burke doc marker_2,51.9652611,-127.71152,bedrock,transects,2023-05-13_burke doc marker_2,30m x 2m,60,NA,6.489712,5,46,2818.65574079204,2339.89033910327,344.998008785332,0.766666666666667,0.469775956798674,fjord,5,SHORE9,22.55459736,2023-05-13 13:06:43,5.038960691,30.34449633,NA,10.28094589,NA,5,NA,237.4789517,NA,1.206904615,NA,5.430776752,NA,26.99384972,NA,19490,2023,5,133
2023-05-13_burke doc marker_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke doc marker,Rocky subtidal,51.9652611,-127.71152,bedrock,NA,burke doc marker_2,51.9652611,-127.71152,bedrock,transects,2023-05-13_burke doc marker_2,30m x 2m,60,NA,6.489712,5,46,2818.65574079204,2339.89033910327,344.998008785332,0.766666666666667,0.469775956798674,fjord,5,SHORE9,22.5545973631445,2023-05-13 13:06:43,5.03896069065429,30.3444963250889,NA,10.2809458866667,NA,5,NA,237.47895168,NA,1.20690461490574,NA,5.43077675152472,NA,26.9938497173292,NA,19490,2023,5,133
2023-05-13_burke doc marker_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke doc marker,Rocky subtidal,51.9652611,-127.71152,bedrock,NA,burke doc marker_3,51.9652611,-127.71152,bedrock,transects,2023-05-13_burke doc marker_3,30m x 2m,60,NA,1.27885,0,1,5500.12911870521,0,0,0.0166666666666667,0.916688186450869,fjord,1,SHORE9,22.55459736,2023-05-13 13:06:39,0.981134982,26.93734897,NA,11.92180301,NA,1,NA,751.6549823,NA,1.001139927,NA,7.534577898,NA,22.67672064,NA,19490,2023,5,133
2023-05-13_burke doc marker_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke doc marker,Rocky subtidal,51.9652611,-127.71152,bedrock,NA,burke doc marker_3,51.9652611,-127.71152,bedrock,transects,2023-05-13_burke doc marker_3,30m x 2m,60,NA,1.27885,0,1,5500.12911870521,0,0,0.0166666666666667,0.916688186450869,fjord,1,SHORE9,22.5545973631445,2023-05-13 13:06:39,0.981134982138745,26.9373489741657,NA,11.9218030066667,NA,1,NA,751.65498232,NA,1.00113992717401,NA,7.53457789802235,NA,22.6767206417371,NA,19490,2023,5,133
2023-05-13_burke eagle rock_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke eagle rock,Rocky subtidal,51.9617544,-127.77545,boulder,NA,burke eagle rock_1,51.9617544,-127.77545,boulder,transects,2023-05-13_burke eagle rock_1,30m x 2m,60,NA,12.943299,10,12,1991.0414568296,2772.32890167134,800.302418831064,0.2,0.331840242804933,fjord,10,SHORE20,19.091856998425,2023-05-13 10:52:57,9.95833204225363,30.8703322571055,NA,10.0632129377778,NA,10,NA,89.60573994,NA,1.40515548382054,NA,7.03094499830061,NA,27.6686745851595,NA,19490,2023,5,133
2023-05-13_burke eagle rock_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke eagle rock,Rocky subtidal,51.9617544,-127.77545,boulder,NA,burke eagle rock_2,51.9617544,-127.77545,boulder,transects,2023-05-13_burke eagle rock_2,30m x 2m,60,NA,7.654827,5,25,2081.01684996106,2908.08621412008,581.617242824016,0.416666666666667,0.346836141660177,fjord,5,SHORE20,19.091856998425,2023-05-13 10:52:53,4.89613241662969,30.7435111341045,NA,10.1768274577778,NA,5,NA,329.23113262,NA,0.770469827727805,NA,7.18563738703129,NA,27.4588691069615,NA,19490,2023,5,133
2023-05-13_burke eagle rock_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke eagle rock,Rocky subtidal,51.9617544,-127.77545,boulder,NA,burke eagle rock_3,51.9617544,-127.77545,boulder,transects,2023-05-13_burke eagle rock_3,30m x 2m,60,NA,2.654827,0,7,487.178651239014,661.854976609868,250.157667442883,0.116666666666667,0.0811964418731691,fjord,1,SHORE20,19.091856998425,2023-05-13 10:52:50,0.980909715252453,29.1926605163611,NA,10.1844275166667,NA,1,NA,891.87067775,NA,0.716792868459766,NA,8.06067620109391,NA,25.9412614999456,NA,19490,2023,5,133
2023-05-13_burke hvidsen_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke hvidsen,Rocky subtidal,51.9517062,-127.74103,bedrock,NA,burke hvidsen_1,51.9517062,-127.74103,bedrock,transects,2023-05-13_burke hvidsen_1,30m x 2m,60,NA,11.042778,10,8,1047.93069895799,1341.78068652634,474.391111153959,0.133333333333333,0.174655116492998,fjord,10,SHORE21,18.3874876742933,2023-05-13 15:05:38,9.86678684721763,32.6199232050879,NA,8.05617127222222,NA,10,NA,107.378225333333,NA,0.702079198651923,NA,4.51275030872225,NA,31.1128450178708,NA,19490,2023,5,133
2023-05-13_burke hvidsen_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke hvidsen,Rocky subtidal,51.9517062,-127.74103,bedrock,NA,burke hvidsen_2,51.9517062,-127.74103,bedrock,transects,2023-05-13_burke hvidsen_2,30m x 2m,60,NA,6.042778,5,8,1794.85941557708,2586.39919030177,914.430203158889,0.133333333333333,0.299143235929513,fjord,5,SHORE21,18.3874876742933,2023-05-13 15:05:34,4.95982320197695,28.9697774315184,NA,11.4126263240741,NA,5,NA,293.610579366667,NA,1.01113770754975,NA,5.61979845244949,NA,24.8885162224256,NA,19490,2023,5,133
2023-05-13_burke hvidsen_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke hvidsen,Rocky subtidal,51.9517062,-127.74103,bedrock,NA,burke hvidsen_3,51.9517062,-127.74103,bedrock,transects,2023-05-13_burke hvidsen_3,30m x 2m,60,NA,1.113647,0,9,381.718115897382,342.249022278012,114.083007426004,0.15,0.063619685982897,fjord,1,SHORE21,18.3874876742933,2023-05-13 15:05:30,0.899627730545748,27.5261754992891,NA,13.3081089222222,NA,1,NA,931.67156912,NA,0.577581473531892,NA,7.09467110989915,NA,22.3503276747624,NA,19490,2023,5,133
2023-05-13_burke sagen_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke sagen,Rocky subtidal,51.9258389,-127.88845,bedrock,NA,burke sagen_1,51.9258389,-127.88845,bedrock,transects,2023-05-13_burke sagen_1,30m x 2m,60,NA,13.406148,10,2,1798.36004123473,1656.59742298124,1171.39127148619,0.0333333333333333,0.299726673539121,fjord,10,SHORE9,22.55459736,2023-05-13 13:06:47,9.914703156,32.45231791,NA,8.16212046,NA,10,NA,70.79935742,NA,0.921841525,NA,4.689910296,NA,30.84254882,NA,19490,2023,5,133
2023-05-13_burke sagen_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke sagen,Rocky subtidal,51.9258389,-127.88845,bedrock,NA,burke sagen_1,51.9258389,-127.88845,bedrock,transects,2023-05-13_burke sagen_1,30m x 2m,60,NA,13.406148,10,2,1798.36004123473,1656.59742298124,1171.39127148619,0.0333333333333333,0.299726673539121,fjord,10,SHORE9,22.5545973631445,2023-05-13 13:06:47,9.91470315602223,32.4523179055465,NA,8.16212046,NA,10,NA,70.79935742,NA,0.921841524676263,NA,4.68991029649865,NA,30.8425488199858,NA,19490,2023,5,133
2023-05-13_burke sagen_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke sagen,Rocky subtidal,51.9258389,-127.88845,bedrock,NA,burke sagen_1,51.9258389,-127.88845,bedrock,transects,2023-05-13_burke sagen_1,30m x 2m,60,NA,13.406148,10,2,1798.36004123473,1656.59742298124,1171.39127148619,0.0333333333333333,0.299726673539121,fjord,10,SHORE10,14.8637870338454,2023-05-13 09:35:39,9.93356094583582,32.6093814240194,NA,8.04950183333333,NA,10,NA,77.9388186166667,NA,1.21158268385934,NA,4.66567815761754,NA,31.107627726634,NA,19490,2023,5,133
2023-05-13_burke sagen_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke sagen,Rocky subtidal,51.9258389,-127.88845,bedrock,NA,burke sagen_2,51.9258389,-127.88845,bedrock,transects,2023-05-13_burke sagen_2,30m x 2m,60,NA,8.406148,5,1,1377.82966576409,0,0,0.0166666666666667,0.229638277627349,fjord,5,SHORE9,22.55459736,2023-05-13 13:06:43,5.038960691,30.34449633,NA,10.28094589,NA,5,NA,237.4789517,NA,1.206904615,NA,5.430776752,NA,26.99384972,NA,19490,2023,5,133
2023-05-13_burke sagen_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke sagen,Rocky subtidal,51.9258389,-127.88845,bedrock,NA,burke sagen_2,51.9258389,-127.88845,bedrock,transects,2023-05-13_burke sagen_2,30m x 2m,60,NA,8.406148,5,1,1377.82966576409,0,0,0.0166666666666667,0.229638277627349,fjord,5,SHORE9,22.5545973631445,2023-05-13 13:06:43,5.03896069065429,30.3444963250889,NA,10.2809458866667,NA,5,NA,237.47895168,NA,1.20690461490574,NA,5.43077675152472,NA,26.9938497173292,NA,19490,2023,5,133
2023-05-13_burke sagen_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke sagen,Rocky subtidal,51.9258389,-127.88845,bedrock,NA,burke sagen_2,51.9258389,-127.88845,bedrock,transects,2023-05-13_burke sagen_2,30m x 2m,60,NA,8.406148,5,1,1377.82966576409,0,0,0.0166666666666667,0.229638277627349,fjord,5,SHORE10,14.8637870338454,2023-05-13 09:35:34,4.98319686825756,32.2375541375481,NA,8.9970009,NA,5,NA,247.493548366667,NA,1.63014783792267,NA,5.37560605625406,NA,29.9039043317621,NA,19490,2023,5,133
2023-05-13_burke sagen_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke sagen,Rocky subtidal,51.9258389,-127.88845,bedrock,NA,burke sagen_3,51.9258389,-127.88845,bedrock,transects,2023-05-13_burke sagen_3,30m x 2m,60,NA,3.19812,0,1,778.252791919149,0,0,0.0166666666666667,0.129708798653191,fjord,1,SHORE9,22.55459736,2023-05-13 13:06:39,0.981134982,26.93734897,NA,11.92180301,NA,1,NA,751.6549823,NA,1.001139927,NA,7.534577898,NA,22.67672064,NA,19490,2023,5,133
2023-05-13_burke sagen_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke sagen,Rocky subtidal,51.9258389,-127.88845,bedrock,NA,burke sagen_3,51.9258389,-127.88845,bedrock,transects,2023-05-13_burke sagen_3,30m x 2m,60,NA,3.19812,0,1,778.252791919149,0,0,0.0166666666666667,0.129708798653191,fjord,1,SHORE9,22.5545973631445,2023-05-13 13:06:39,0.981134982138745,26.9373489741657,NA,11.9218030066667,NA,1,NA,751.65498232,NA,1.00113992717401,NA,7.53457789802235,NA,22.6767206417371,NA,19490,2023,5,133
2023-05-13_burke sagen_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-13,burke sagen,Rocky subtidal,51.9258389,-127.88845,bedrock,NA,burke sagen_3,51.9258389,-127.88845,bedrock,transects,2023-05-13_burke sagen_3,30m x 2m,60,NA,3.19812,0,1,778.252791919149,0,0,0.0166666666666667,0.129708798653191,fjord,1,SHORE10,14.8637870338454,2023-05-13 09:35:31,1.03169643607171,30.7300775416991,NA,9.86574596888889,NA,1,NA,237.16091788,NA,0.463541455841233,NA,6.04069327001759,NA,27.6888128598437,NA,19490,2023,5,133
2023-05-14_kwakshua0006_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakshua0006,Rocky subtidal,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_1,51.65284214,-128.1204474,"mud,cobble",transects,2023-05-14_kwakshua0006_1,30m x 2m,60,NA,11.214373,10,1,1.4110868645645,0,0,0.0166666666666667,0.00023518114409408,outer,10,SHORE12,11.8806674473006,2023-05-14 15:26:25,9.93371130799884,33.4388843292672,NA,9.39460101851852,NA,10,NA,43.1342670166667,NA,15.6908935205103,NA,9.53957596554427,NA,30.7934634263497,NA,19491,2023,5,134
2023-05-14_kwakshua0006_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakshua0006,Rocky subtidal,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_2,51.65284214,-128.1204474,"mud,cobble",transects,2023-05-14_kwakshua0006_2,30m x 2m,60,NA,6.214373,5,3,25.9688600433807,39.4458902172385,22.7740953353471,0.05,0.00432814334056345,outer,5,SHORE12,11.8806674473006,2023-05-14 15:26:20,4.99053866235087,34.7734732610195,NA,12.6335112333333,NA,5,NA,355.8633685,NA,1.48637594512645,NA,9.82958651355035,NA,29.4480088476933,NA,19491,2023,5,134
2023-05-14_kwakshua0006_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakshua0006,Rocky subtidal,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_3,51.65284214,-128.1204474,"mud,cobble",transects,2023-05-14_kwakshua0006_3,30m x 2m,60,NA,1.214373,0,6,50.3439594633796,41.8876084115241,17.1005445256245,0.1,0.00839065991056327,outer,1,SHORE12,11.8806674473006,2023-05-14 15:26:15,1.05592136795452,33.7120898964209,NA,14.40518996,NA,1,NA,216.0924225,NA,0.661701291250979,NA,9.00289842390378,NA,27.1671523260956,NA,19491,2023,5,134
2023-05-14_kwakshua146_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakshua146,Rocky subtidal,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_1,51.65812538,-128.1127092,"sand,shellhash",transects,2023-05-14_kwakshua146_1,30m x 2m,60,NA,11.431199,10,1,157.061071080912,0,0,0.0166666666666667,0.0261768451801519,outer,10,SHORE11,9.97563823147005,2023-05-14 14:58:42,9.95912138203153,33.2567188773135,NA,9.00665211111111,NA,10,NA,43.6924647,NA,21.9662926933741,NA,8.95327676002112,NA,30.9422017550093,NA,19491,2023,5,134
2023-05-14_kwakshua146_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakshua146,Rocky subtidal,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_2,51.65812538,-128.1127092,"sand,shellhash",transects,2023-05-14_kwakshua146_2,30m x 2m,60,NA,6.284274,5,1,24.9057598587856,0,0,0.0166666666666667,0.00415095997646427,outer,5,SHORE11,9.97563823147005,2023-05-14 14:58:37,4.92234795598481,34.6721301490545,NA,12.7820330722222,NA,5,NA,336.541101333333,NA,1.39691898562107,NA,9.29807800042924,NA,29.237427967238,NA,19491,2023,5,134
2023-05-14_kwakshua146_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakshua146,Rocky subtidal,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_3,51.65812538,-128.1127092,"sand,shellhash",transects,2023-05-14_kwakshua146_3,30m x 2m,60,NA,1.284274,0,1,44.0935068118539,0,0,0.0166666666666667,0.00734891780197565,outer,1,SHORE11,9.97563823147005,2023-05-14 14:58:34,0.904453091001459,31.5603336547349,NA,13.9015047194444,NA,1,NA,70.484515425,NA,0.773362143729296,NA,9.54144004368771,NA,25.6180615439896,NA,19491,2023,5,134
2023-05-14_kwakshua154_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakshua154,Rocky subtidal,51.64854188,-128.094151,"sand,boulder",NA,kwakshua154_1,51.64854188,-128.094151,"sand,boulder",transects,2023-05-14_kwakshua154_1,30m x 2m,60,NA,NA,10,0,0,0,0,0,0,outer,10,SHORE13,9.90281651901105,2023-05-14 14:25:00,9.9839821207173,33.1444828277778,NA,8.84595964444445,NA,10,NA,37.6300648,NA,22.8549480027532,NA,8.55275363036616,NA,30.9663450977211,NA,19491,2023,5,134
2023-05-14_kwakshua154_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakshua154,Rocky subtidal,51.64854188,-128.094151,"sand,boulder",NA,kwakshua154_2,51.64854188,-128.094151,"sand,boulder",transects,2023-05-14_kwakshua154_2,30m x 2m,60,NA,6.431199,5,2,57.7813543358531,19.3575396081347,13.6878475239992,0.0333333333333333,0.00963022572264219,outer,5,SHORE13,9.90281651901105,2023-05-14 14:24:55,4.94944225955119,34.3823092951882,NA,11.5044843377778,NA,5,NA,417.29407026,NA,1.45156570543149,NA,9.78100438639628,NA,29.974139335857,NA,19491,2023,5,134
2023-05-14_kwakshua154_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakshua154,Rocky subtidal,51.64854188,-128.094151,"sand,boulder",NA,kwakshua154_3,51.64854188,-128.094151,"sand,boulder",transects,2023-05-14_kwakshua154_3,30m x 2m,60,NA,1.431199,0,1,24.9057598587856,0,0,0.0166666666666667,0.00415095997646427,outer,1,SHORE13,9.90281651901105,2023-05-14 14:24:52,1.04583408798273,32.5098150042884,NA,13.9069014888889,NA,1,NA,363.89129655,NA,0.438746972541107,NA,9.63410408838584,NA,26.4379275185788,NA,19491,2023,5,134
2023-05-14_kwakume5038_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2023-05-14,kwakume5038,Rocky subtidal,51.70870511,-127.8873169,bedrock,NA,kwakume5038_1,51.70870511,-127.8873169,bedrock,transects,2023-05-14_kwakume5038_1,30m x 2m,60,NA,NA,10,0,0,0,0,0,0,outer,10,SHORE19,18.0565295465457,2023-05-14 12:32:28,9.96096670563681,32.948032353581,NA,8.93718188666666,NA,10,NA,27.32218158,NA,11.3141784845434,NA,8.60061094791762,NA,30.6839002824573,NA,19491,2023,5,134
